user_id,user_email,user_role,user_tier,event_name,platform,session_id,occurred_at
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,dashboard_view,android,s_755395,2026-04-02 12:50:47.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,dashboard_view,web,s_580102,2026-04-02 13:33:52.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,login_success,web,s_514913,2026-04-02 13:55:39.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,dashboard_view,ios,s_943135,2026-04-02 14:38:59.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,mentor_book,ios,s_551533,2026-04-02 15:10:02.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,mentor_view,android,s_723266,2026-04-02 16:09:42.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,login_success,android,s_829066,2026-04-02 16:32:35.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,dashboard_view,web,s_517584,2026-04-02 16:55:01.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,event_rsvp,android,s_828716,2026-04-02 17:15:54.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,internship_view,web,s_441716,2026-04-02 17:56:12.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,dashboard_view,ios,s_482746,2026-04-02 18:52:56.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,login_success,web,s_720995,2026-04-02 19:32:25.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,profile_edit,android,s_904905,2026-04-02 19:45:41.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,internship_view,ios,s_842776,2026-04-02 20:36:19.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,dashboard_view,ios,s_971662,2026-04-02 21:31:46.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,internship_apply,ios,s_805668,2026-04-02 22:28:40.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,dashboard_view,ios,s_353777,2026-04-02 23:12:54.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,dashboard_view,android,s_543681,2026-04-02 23:24:25.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,mentor_view,ios,s_726979,2026-04-02 23:30:27.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,dashboard_view,android,s_631221,2026-04-02 23:58:48.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,event_view,ios,s_670053,2026-04-03 00:47:01.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,login_success,android,s_951755,2026-04-03 01:12:33.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,internship_view,web,s_214682,2026-04-03 01:57:06.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,mentor_view,android,s_472253,2026-04-03 02:42:59.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,login_success,web,s_690579,2026-04-03 03:25:48.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,profile_edit,android,s_519029,2026-04-03 04:13:02.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,event_rsvp,ios,s_211090,2026-04-03 04:36:40.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,login_success,web,s_635482,2026-04-03 04:55:19.977417+00:00
69f4ba1d666614d785f745ae,om.tiwari167@mentor.demo,mentor,Gold,mentor_view,android,s_821068,2026-04-03 05:34:24.977417+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,dashboard_view,ios,s_585556,2026-04-01 15:02:49.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,mentor_view,android,s_624776,2026-04-01 15:43:59.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,login_success,ios,s_209627,2026-04-01 15:46:39.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,dashboard_view,web,s_971699,2026-04-01 15:53:30.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,event_rsvp,ios,s_427040,2026-04-01 16:04:10.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,dashboard_view,web,s_646428,2026-04-01 16:58:42.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,dashboard_view,web,s_559450,2026-04-01 17:32:12.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,internship_apply,ios,s_170437,2026-04-01 18:04:05.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,dashboard_view,android,s_220675,2026-04-01 19:00:23.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,login_success,android,s_214675,2026-04-01 19:24:48.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,internship_apply,android,s_355761,2026-04-01 19:37:01.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,internship_view,web,s_447067,2026-04-01 20:15:41.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,internship_view,web,s_936507,2026-04-01 20:48:13.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,dashboard_view,web,s_771590,2026-04-01 21:01:48.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,internship_apply,web,s_873207,2026-04-01 21:29:48.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,internship_view,ios,s_720970,2026-04-01 21:44:16.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,dashboard_view,android,s_325230,2026-04-01 21:45:34.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,dashboard_view,android,s_948014,2026-04-01 22:37:55.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,mentor_view,web,s_938338,2026-04-01 23:18:19.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,event_view,ios,s_441819,2026-04-01 23:32:04.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,login_success,ios,s_803281,2026-04-01 23:40:50.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,mentor_book,android,s_428628,2026-04-02 00:17:51.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,internship_view,ios,s_715519,2026-04-02 01:00:34.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,login_success,ios,s_747351,2026-04-02 01:25:35.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,login_success,android,s_939503,2026-04-02 02:12:34.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,dashboard_view,android,s_188868,2026-04-02 02:55:30.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,internship_apply,web,s_350161,2026-04-02 03:17:52.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,dashboard_view,ios,s_827120,2026-04-02 03:31:21.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,login_success,ios,s_725397,2026-04-02 03:58:52.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,login_success,ios,s_294776,2026-04-02 04:26:03.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,dashboard_view,android,s_776604,2026-04-02 05:03:44.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,event_rsvp,android,s_274971,2026-04-02 05:16:33.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,dashboard_view,web,s_429861,2026-04-02 05:27:07.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,mentor_book,web,s_476479,2026-04-02 06:10:24.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,event_rsvp,web,s_304607,2026-04-02 06:44:28.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,mentor_view,android,s_784793,2026-04-02 07:23:48.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,dashboard_view,ios,s_535820,2026-04-02 08:11:32.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,internship_apply,ios,s_275377,2026-04-02 08:42:50.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,login_success,web,s_406278,2026-04-02 08:45:56.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,login_success,android,s_402692,2026-04-02 09:02:16.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,login_success,android,s_878586,2026-04-02 09:34:29.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,mentor_view,android,s_635618,2026-04-02 10:09:17.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,login_success,ios,s_912764,2026-04-02 10:18:04.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,internship_view,android,s_962570,2026-04-02 10:44:06.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,mentor_view,android,s_562806,2026-04-02 11:36:58.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,internship_view,web,s_871740,2026-04-02 12:06:59.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,mentor_book,web,s_412170,2026-04-02 12:59:16.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,event_view,ios,s_375581,2026-04-02 13:02:28.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,dashboard_view,web,s_560398,2026-04-02 13:59:13.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,mentor_book,web,s_320073,2026-04-02 14:08:13.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,mentor_view,android,s_467663,2026-04-02 14:49:21.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,mentor_book,android,s_548965,2026-04-02 15:32:00.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,login_success,web,s_953047,2026-04-02 15:42:30.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,dashboard_view,android,s_467856,2026-04-02 15:47:33.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,internship_view,android,s_276556,2026-04-02 16:29:17.977629+00:00
69f4ba1d666614d785f744d6,aarav.bhatia951@student.demo,student,Platinum,dashboard_view,ios,s_403387,2026-04-02 17:18:20.977629+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,dashboard_view,android,s_812296,2026-04-01 15:35:51.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,mentor_view,ios,s_162165,2026-04-01 15:46:06.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,profile_edit,web,s_835499,2026-04-01 16:31:52.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,mentor_book,web,s_845951,2026-04-01 16:49:54.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,dashboard_view,android,s_511776,2026-04-01 17:07:47.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,dashboard_view,android,s_381770,2026-04-01 17:48:12.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,internship_view,ios,s_179184,2026-04-01 18:14:48.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,internship_view,web,s_522419,2026-04-01 19:08:17.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,internship_view,android,s_486999,2026-04-01 19:28:16.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,dashboard_view,ios,s_710224,2026-04-01 20:02:35.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,login_success,android,s_197666,2026-04-01 20:56:25.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,mentor_view,android,s_796405,2026-04-01 21:28:42.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,internship_apply,web,s_934328,2026-04-01 22:27:44.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,internship_view,ios,s_964915,2026-04-01 22:43:36.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,dashboard_view,ios,s_968581,2026-04-01 23:02:55.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,dashboard_view,android,s_236937,2026-04-01 23:41:16.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,internship_view,ios,s_815707,2026-04-02 00:15:23.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,mentor_view,web,s_756596,2026-04-02 00:19:31.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,mentor_view,web,s_230272,2026-04-02 00:51:53.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,event_view,ios,s_578693,2026-04-02 01:03:40.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,login_success,web,s_822040,2026-04-02 01:33:52.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,event_view,ios,s_266699,2026-04-02 02:19:14.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,event_view,web,s_786385,2026-04-02 02:38:56.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,dashboard_view,ios,s_796787,2026-04-02 02:45:33.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,event_view,web,s_515594,2026-04-02 02:57:50.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,internship_view,android,s_891918,2026-04-02 03:48:23.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,dashboard_view,web,s_837880,2026-04-02 04:34:07.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,login_success,ios,s_181724,2026-04-02 04:49:41.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,login_success,android,s_813013,2026-04-02 05:06:07.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,dashboard_view,android,s_460263,2026-04-02 05:07:40.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,mentor_view,ios,s_827744,2026-04-02 06:07:23.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,login_success,web,s_501677,2026-04-02 06:13:13.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,login_success,web,s_208214,2026-04-02 07:09:14.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,dashboard_view,web,s_501312,2026-04-02 07:30:39.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,mentor_view,web,s_772741,2026-04-02 08:23:03.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,profile_edit,web,s_656278,2026-04-02 08:33:48.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,internship_view,android,s_272088,2026-04-02 09:16:27.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,dashboard_view,web,s_758589,2026-04-02 10:06:46.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,mentor_view,android,s_819916,2026-04-02 10:35:52.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,dashboard_view,web,s_205345,2026-04-02 10:51:41.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,login_success,android,s_865470,2026-04-02 11:01:05.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,dashboard_view,ios,s_929504,2026-04-02 11:31:23.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,login_success,android,s_188341,2026-04-02 11:51:17.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,dashboard_view,android,s_856211,2026-04-02 12:33:18.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,internship_view,android,s_128127,2026-04-02 13:27:28.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,mentor_book,ios,s_315425,2026-04-02 14:13:24.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,internship_view,web,s_884170,2026-04-02 14:49:11.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,dashboard_view,web,s_921875,2026-04-02 15:34:17.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,event_view,ios,s_504630,2026-04-02 15:51:37.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,login_success,android,s_722780,2026-04-02 16:26:43.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,login_success,ios,s_431845,2026-04-02 16:28:32.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,login_success,android,s_541307,2026-04-02 17:28:17.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,dashboard_view,web,s_899776,2026-04-02 18:15:54.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,dashboard_view,web,s_117500,2026-04-02 19:09:29.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,internship_view,ios,s_326222,2026-04-02 19:11:25.977799+00:00
69f4ba1d666614d785f743c9,mira.mehta682@student.demo,student,Platinum,login_success,ios,s_631219,2026-04-02 19:16:32.977799+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,internship_view,ios,s_544150,2026-04-01 15:11:29.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,internship_apply,android,s_662628,2026-04-01 15:18:06.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,internship_view,ios,s_187657,2026-04-01 15:29:31.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,dashboard_view,web,s_947312,2026-04-01 16:05:25.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,login_success,ios,s_714923,2026-04-01 16:28:43.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,internship_view,android,s_814138,2026-04-01 17:26:41.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,internship_view,android,s_558737,2026-04-01 17:48:51.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,internship_apply,web,s_160718,2026-04-01 18:47:38.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,dashboard_view,web,s_575394,2026-04-01 19:18:17.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,internship_view,ios,s_798435,2026-04-01 19:23:02.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,mentor_view,web,s_225245,2026-04-01 20:14:35.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,login_success,android,s_111901,2026-04-01 20:24:57.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,login_success,android,s_642347,2026-04-01 20:49:37.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,mentor_view,ios,s_275073,2026-04-01 21:39:49.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,dashboard_view,ios,s_868538,2026-04-01 22:32:00.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,event_view,web,s_451284,2026-04-01 23:25:39.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,mentor_view,android,s_166974,2026-04-01 23:45:13.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,dashboard_view,android,s_180813,2026-04-02 00:25:34.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,dashboard_view,ios,s_158132,2026-04-02 01:01:26.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,dashboard_view,web,s_485548,2026-04-02 01:41:07.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,login_success,web,s_701790,2026-04-02 02:34:54.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,internship_apply,web,s_876764,2026-04-02 02:43:46.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,internship_view,web,s_356430,2026-04-02 02:47:46.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,login_success,ios,s_257375,2026-04-02 03:13:36.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,login_success,web,s_679720,2026-04-02 04:13:08.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,mentor_view,android,s_787554,2026-04-02 05:02:52.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,dashboard_view,web,s_536476,2026-04-02 05:25:50.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,event_view,ios,s_966120,2026-04-02 05:48:40.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,login_success,web,s_626428,2026-04-02 06:15:07.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,internship_apply,web,s_334026,2026-04-02 06:19:42.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,mentor_view,ios,s_172274,2026-04-02 06:23:50.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,event_view,ios,s_443199,2026-04-02 06:44:06.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,login_success,web,s_486839,2026-04-02 07:16:16.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,dashboard_view,ios,s_875501,2026-04-02 07:55:45.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,internship_view,ios,s_720432,2026-04-02 08:28:25.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,profile_edit,web,s_868043,2026-04-02 09:22:09.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,event_view,web,s_257880,2026-04-02 10:15:03.977985+00:00
69f4ba1d666614d785f74401,kriti.tandon738@student.demo,student,Platinum,login_success,web,s_344315,2026-04-02 10:44:02.977985+00:00
69f4ba1d666614d785f741c7,aanya.mukherjee168@student.demo,student,Bronze,dashboard_view,android,s_110060,2026-04-01 15:34:35.978100+00:00
69f4ba1d666614d785f741c7,aanya.mukherjee168@student.demo,student,Bronze,event_rsvp,android,s_494552,2026-04-01 15:35:40.978100+00:00
69f4ba1d666614d785f741c7,aanya.mukherjee168@student.demo,student,Bronze,mentor_book,ios,s_208998,2026-04-01 16:26:18.978100+00:00
69f4ba1d666614d785f741c7,aanya.mukherjee168@student.demo,student,Bronze,dashboard_view,ios,s_615929,2026-04-01 16:43:33.978100+00:00
69f4ba1d666614d785f741c7,aanya.mukherjee168@student.demo,student,Bronze,event_rsvp,android,s_393418,2026-04-01 16:54:16.978100+00:00
69f4ba1d666614d785f741c7,aanya.mukherjee168@student.demo,student,Bronze,login_success,android,s_533121,2026-04-01 17:11:04.978100+00:00
69f4ba1d666614d785f741c7,aanya.mukherjee168@student.demo,student,Bronze,internship_apply,ios,s_884229,2026-04-01 17:37:29.978100+00:00
69f4ba1d666614d785f741c7,aanya.mukherjee168@student.demo,student,Bronze,login_success,android,s_239999,2026-04-01 17:45:00.978100+00:00
69f4ba1d666614d785f741c7,aanya.mukherjee168@student.demo,student,Bronze,internship_view,web,s_720647,2026-04-01 18:12:55.978100+00:00
69f4ba1d666614d785f741c7,aanya.mukherjee168@student.demo,student,Bronze,internship_view,android,s_237057,2026-04-01 18:43:36.978100+00:00
69f4ba1d666614d785f741c7,aanya.mukherjee168@student.demo,student,Bronze,dashboard_view,ios,s_939717,2026-04-01 19:02:25.978100+00:00
69f4ba1d666614d785f741c7,aanya.mukherjee168@student.demo,student,Bronze,dashboard_view,android,s_442099,2026-04-01 20:00:12.978100+00:00
69f4ba1d666614d785f741c7,aanya.mukherjee168@student.demo,student,Bronze,dashboard_view,web,s_178315,2026-04-01 20:19:45.978100+00:00
69f4ba1d666614d785f741c7,aanya.mukherjee168@student.demo,student,Bronze,event_rsvp,android,s_214266,2026-04-01 20:30:02.978100+00:00
69f4ba1d666614d785f741c7,aanya.mukherjee168@student.demo,student,Bronze,login_success,ios,s_588694,2026-04-01 20:42:15.978100+00:00
69f4ba1d666614d785f741c7,aanya.mukherjee168@student.demo,student,Bronze,dashboard_view,android,s_475691,2026-04-01 20:51:29.978100+00:00
69f4ba1d666614d785f741c7,aanya.mukherjee168@student.demo,student,Bronze,event_rsvp,ios,s_423284,2026-04-01 21:06:39.978100+00:00
69f4ba1d666614d785f741c7,aanya.mukherjee168@student.demo,student,Bronze,dashboard_view,web,s_194813,2026-04-01 22:05:50.978100+00:00
69f4ba1d666614d785f741c7,aanya.mukherjee168@student.demo,student,Bronze,login_success,ios,s_966529,2026-04-01 22:53:40.978100+00:00
