id,email,role,full_name,tier,tier_score,city,state,skills,phone,onboarding_completed,created_at
69f4ba1d666614d785f741f3,rudra.kapoor212@student.demo,student,Rudra Kapoor,Bronze,35,Gandhinagar,Gujarat,Next.js,+918720485787,False,2025-07-06T14:35:09.253000
69f4ba1d666614d785f741f4,om.banerjee213@student.demo,student,Om Banerjee,Bronze,35,Pune,Maharashtra,UI Design,+917553155490,False,2026-02-03T14:35:09.253000
69f4ba1d666614d785f741f5,tanay.khurana214@student.demo,student,Tanay Khurana,Bronze,32,Visakhapatnam,Andhra Pradesh,Scrum; Machine Learning,+917922198636,False,2025-06-20T14:35:09.253000
69f4ba1d666614d785f741f6,kiara.shukla215@student.demo,student,Kiara Shukla,Bronze,28,Sohna,Haryana,Apache Spark; Kotlin; Scala,+917589424206,False,2025-10-17T14:35:09.253000
69f4ba1d666614d785f741f7,harsh.mittal216@student.demo,student,Harsh Mittal,Bronze,27,Amaravati,Andhra Pradesh,Cassandra; Terraform; WebSockets,+918369568735,False,2025-10-29T14:35:09.253000
69f4ba1d666614d785f741f8,dhruv.pandey217@student.demo,student,Dhruv Pandey,Silver,45,Bengaluru,Karnataka,Flask; WebSockets; MLOps,+917240125829,False,2025-05-08T14:35:09.253000
69f4ba1d666614d785f741f9,harsh.patel218@student.demo,student,Harsh Patel,Bronze,29,Jaipur,Rajasthan,Caching,+919114097693,False,2026-01-01T14:35:09.253000
69f4ba1d666614d785f741fa,sia.mishra219@student.demo,student,Sia Mishra,Bronze,35,Pune,Maharashtra,SQLite,+917865282924,False,2026-04-19T14:35:09.254000
69f4ba1d666614d785f741fb,pari.malhotra220@student.demo,student,Pari Malhotra,Bronze,38,Gandhinagar,Gujarat,Docker,+919843867732,False,2026-02-20T14:35:09.254000
69f4ba1d666614d785f741fc,saanvi.khurana221@student.demo,student,Saanvi Khurana,Bronze,35,Amaravati,Andhra Pradesh,Data Structures,+919978819212,False,2025-11-24T14:35:09.254000
69f4ba1d666614d785f741fd,ashish.agarwal222@student.demo,student,Ashish Agarwal,Bronze,19,Bengaluru,Karnataka,Jenkins; Digital Marketing; Caching,+919587239638,False,2025-12-30T14:35:09.254000
69f4ba1d666614d785f741fe,manav.ghosh223@student.demo,student,Manav Ghosh,Silver,45,Bengaluru,Karnataka,Communication; UX Design; Competitive Programming,+918918260963,False,2026-03-06T14:35:09.254000
69f4ba1d666614d785f741ff,aarav.reddy224@student.demo,student,Aarav Reddy,Bronze,25,Amaravati,Andhra Pradesh,HTML/CSS; CI/CD,+918626558140,False,2025-05-14T14:35:09.254000
69f4ba1d666614d785f74200,kavya.chopra225@student.demo,student,Kavya Chopra,Bronze,37,Hyderabad,Telangana,C++; DynamoDB,+917449790661,False,2026-03-23T14:35:09.254000
69f4ba1d666614d785f74201,arnav.mehta226@student.demo,student,Arnav Mehta,Bronze,28,Lakshmangarh,Rajasthan,Data Structures; JavaScript,+919807341727,False,2026-01-23T14:35:09.254000
69f4ba1d666614d785f74202,sneha.banerjee227@student.demo,student,Sneha Banerjee,Bronze,30,Sohna,Haryana,Rust,+919360783034,False,2026-03-17T14:35:09.254000
69f4ba1d666614d785f74203,ashish.mittal228@student.demo,student,Ashish Mittal,Silver,41,Noida,Uttar Pradesh,HTML/CSS,+917351912852,False,2025-08-23T14:35:09.254000
69f4ba1d666614d785f74204,sahil.mehta229@student.demo,student,Sahil Mehta,Bronze,34,Amaravati,Andhra Pradesh,Docker; Redux,+918130847576,False,2026-03-30T14:35:09.254000
69f4ba1d666614d785f74205,aadhya.joshi230@student.demo,student,Aadhya Joshi,Bronze,33,Gandhinagar,Gujarat,CI/CD; Ethereum; iOS Development,+917261923195,False,2026-03-21T14:35:09.254000
69f4ba1d666614d785f74206,shruti.singh231@student.demo,student,Shruti Singh,Bronze,27,Pune,Maharashtra,Agile; Network Security; Angular,+918928610987,False,2025-05-16T14:35:09.254000
69f4ba1d666614d785f74207,sara.naidu232@student.demo,student,Sara Naidu,Bronze,31,Bengaluru,Karnataka,Competitive Programming; Financial Modeling,+918666873181,False,2025-06-15T14:35:09.254000
69f4ba1d666614d785f74208,om.walia233@student.demo,student,Om Walia,Bronze,35,Pune,Maharashtra,Angular,+919502579013,False,2025-07-30T14:35:09.254000
69f4ba1d666614d785f74209,manav.anand234@student.demo,student,Manav Anand,Bronze,32,Patiala,Punjab,Load Balancing; Cybersecurity,+917739592196,False,2025-10-07T14:35:09.254000
69f4ba1d666614d785f7420a,arjun.kashyap235@student.demo,student,Arjun Kashyap,Bronze,35,Lakshmangarh,Rajasthan,Web3,+918153561013,False,2025-12-08T14:35:09.254000
69f4ba1d666614d785f7420b,esha.joshi236@student.demo,student,Esha Joshi,Bronze,33,Greater Noida,Uttar Pradesh,TensorFlow; SEO; Cassandra,+918790025237,False,2025-08-25T14:35:09.254000
69f4ba1d666614d785f7420c,rishabh.rajan237@student.demo,student,Rishabh Rajan,Silver,41,Sangli,Maharashtra,Elasticsearch,+918732526008,False,2026-01-22T14:35:09.254000
69f4ba1d666614d785f7420d,myra.nair238@student.demo,student,Myra Nair,Bronze,38,Greater Noida,Uttar Pradesh,Azure,+918176724393,False,2025-05-17T14:35:09.254000
69f4ba1d666614d785f7420e,vivaan.dubey239@student.demo,student,Vivaan Dubey,Bronze,31,Chennai,Tamil Nadu,Tailwind CSS; Scikit-learn,+918502207340,False,2025-12-06T14:35:09.254000
69f4ba1d666614d785f7420f,vivaan.menon240@student.demo,student,Vivaan Menon,Bronze,29,Sangli,Maharashtra,FastAPI,+919910678913,False,2025-05-16T14:35:09.254000
69f4ba1d666614d785f74210,vihaan.goyal241@student.demo,student,Vihaan Goyal,Silver,42,Hubli,Karnataka,Business Analytics; Java; FastAPI,+918311939403,False,2026-01-09T14:35:09.254000
69f4ba1d666614d785f74211,aisha.das242@student.demo,student,Aisha Das,Silver,45,New Delhi,Delhi,MATLAB; Python; Data Science,+918607304606,False,2025-12-10T14:35:09.254000
69f4ba1d666614d785f74212,yuvraj.chatterjee243@student.demo,student,Yuvraj Chatterjee,Silver,40,Patiala,Punjab,Redis; Zustand; React Native,+918032089545,False,2025-08-19T14:35:09.254000
69f4ba1d666614d785f74213,ashish.banerjee244@student.demo,student,Ashish Banerjee,Silver,42,Pune,Maharashtra,TypeScript; Message Queues; Data Structures,+917815679418,False,2025-05-29T14:35:09.254000
69f4ba1d666614d785f74214,veer.yadav245@student.demo,student,Veer Yadav,Bronze,21,Sohna,Haryana,Solidity,+919401022668,False,2026-01-07T14:35:09.254000
69f4ba1d666614d785f74215,harsh.mishra246@student.demo,student,Harsh Mishra,Bronze,31,Mumbai,Maharashtra,gRPC; Message Queues,+917505867569,False,2025-09-01T14:35:09.254000
69f4ba1d666614d785f74216,ira.sood247@student.demo,student,Ira Sood,Silver,42,Gandhinagar,Gujarat,Redis; CI/CD; Rust,+917647588523,False,2025-11-20T14:35:09.254000
69f4ba1d666614d785f74217,ananya.shah248@student.demo,student,Ananya Shah,Bronze,29,Amaravati,Andhra Pradesh,DynamoDB,+917020244331,False,2026-02-08T14:35:09.254000
69f4ba1d666614d785f74218,esha.mehta249@student.demo,student,Esha Mehta,Bronze,36,Hubli,Karnataka,Machine Learning; GitHub Actions; Apache Spark,+917162028997,False,2026-04-21T14:35:09.254000
69f4ba1d666614d785f74219,aarav.shukla250@student.demo,student,Aarav Shukla,Bronze,31,Greater Noida,Uttar Pradesh,Next.js; MATLAB,+919528321354,False,2025-09-09T14:35:09.254000
69f4ba1d666614d785f7421a,rishabh.subramanian251@student.demo,student,Rishabh Subramanian,Silver,53,Hyderabad,Telangana,Hadoop; GCP,+917708169264,False,2026-04-19T14:35:09.254000
69f4ba1d666614d785f7421b,om.sood252@student.demo,student,Om Sood,Bronze,36,Bengaluru,Karnataka,Figma; Growth Hacking; TypeScript,+919750158124,False,2025-05-12T14:35:09.254000
69f4ba1d666614d785f7421c,aarush.mathur253@student.demo,student,Aarush Mathur,Bronze,39,Hyderabad,Telangana,REST APIs; Scikit-learn; Problem Solving,+919985827033,False,2025-12-13T14:35:09.254000
69f4ba1d666614d785f7421d,sia.kapoor254@student.demo,student,Sia Kapoor,Bronze,30,Pune,Maharashtra,Network Security; React; MySQL,+917456399159,False,2025-05-05T14:35:09.254000
69f4ba1d666614d785f7421e,sneha.bose255@student.demo,student,Sneha Bose,Bronze,31,Bengaluru,Karnataka,Express; Git,+918419931729,False,2025-05-23T14:35:09.254000
69f4ba1d666614d785f7421f,karthik.khanna256@student.demo,student,Karthik Khanna,Silver,45,Gandhinagar,Gujarat,DSA; R; REST APIs,+918961731598,False,2025-12-03T14:35:09.254000
69f4ba1d666614d785f74220,aakash.ghosh257@student.demo,student,Aakash Ghosh,Silver,51,Hyderabad,Telangana,Java,+919849088142,False,2025-12-14T14:35:09.254000
69f4ba1d666614d785f74221,advik.rajan258@student.demo,student,Advik Rajan,Bronze,37,Lakshmangarh,Rajasthan,GitHub Actions; Pandas,+918656635401,False,2026-02-22T14:35:09.254000
69f4ba1d666614d785f74222,krishna.chopra259@student.demo,student,Krishna Chopra,Bronze,31,Ahmedabad,Gujarat,Business Analytics; Caching,+917778508164,False,2026-02-23T14:35:09.254000
69f4ba1d666614d785f74223,disha.mahajan260@student.demo,student,Disha Mahajan,Bronze,32,Gandhinagar,Gujarat,Swift,+918349641712,False,2025-07-09T14:35:09.254000
69f4ba1d666614d785f74224,yash.mishra261@student.demo,student,Yash Mishra,Bronze,27,Lakshmangarh,Rajasthan,Problem Solving; Network Security; R,+918067630048,False,2026-04-03T14:35:09.254000
69f4ba1d666614d785f74225,vihaan.chopra262@student.demo,student,Vihaan Chopra,Bronze,35,Pune,Maharashtra,Ruby,+918377111768,False,2026-01-06T14:35:09.254000
69f4ba1d666614d785f74226,arnav.pillai263@student.demo,student,Arnav Pillai,Bronze,35,Visakhapatnam,Andhra Pradesh,TensorFlow; Business Analytics,+917378042415,False,2025-05-31T14:35:09.254000
69f4ba1d666614d785f74227,aditya.desai264@student.demo,student,Aditya Desai,Silver,40,Visakhapatnam,Andhra Pradesh,Microservices; Python; Scala,+919658868885,False,2026-04-03T14:35:09.254000
69f4ba1d666614d785f74228,kavya.bansal265@student.demo,student,Kavya Bansal,Bronze,27,Lakshmangarh,Rajasthan,Scikit-learn; Algorithms; Leadership,+918943612110,False,2025-07-24T14:35:09.254000
69f4ba1d666614d785f74229,rishabh.rajan266@student.demo,student,Rishabh Rajan,Silver,43,Ahmedabad,Gujarat,Vue.js; Algorithms,+918757546829,False,2026-01-10T14:35:09.254000
69f4ba1d666614d785f7422a,trisha.rao267@student.demo,student,Trisha Rao,Bronze,35,Lakshmangarh,Rajasthan,UX Design,+919528924461,False,2026-02-21T14:35:09.254000
69f4ba1d666614d785f7422b,karthik.sharma268@student.demo,student,Karthik Sharma,Bronze,31,New Delhi,Delhi,Message Queues; Apache Spark,+917761078677,False,2025-11-17T14:35:09.254000
69f4ba1d666614d785f7422c,praveen.menon269@student.demo,student,Praveen Menon,Bronze,23,Pune,Maharashtra,PostgreSQL,+918472567340,False,2025-06-26T14:35:09.254000
69f4ba1d666614d785f7422d,manish.das270@student.demo,student,Manish Das,Bronze,27,Jaipur,Rajasthan,Product Management; Django; Node.js,+918248029429,False,2025-07-27T14:35:09.254000
69f4ba1d666614d785f7422e,yuvraj.trivedi271@student.demo,student,Yuvraj Trivedi,Bronze,33,Jaipur,Rajasthan,Load Balancing; Communication; Data Structures,+919293095089,False,2026-04-03T14:35:09.254000
69f4ba1d666614d785f7422f,krishna.naidu272@student.demo,student,Krishna Naidu,Silver,42,Mathura,Uttar Pradesh,REST APIs; Angular; Kotlin,+918267619081,False,2025-07-17T14:35:09.254000
69f4ba1d666614d785f74230,kavya.menon273@student.demo,student,Kavya Menon,Bronze,25,Greater Noida,Uttar Pradesh,Git; Communication,+918638884924,False,2026-04-24T14:35:09.254000
69f4ba1d666614d785f74231,karan.naidu274@student.demo,student,Karan Naidu,Bronze,36,Hyderabad,Telangana,Data Structures; UI Design; Docker,+919347694143,False,2026-01-25T14:35:09.254000
69f4ba1d666614d785f74232,navya.bedi275@student.demo,student,Navya Bedi,Bronze,37,Gandhinagar,Gujarat,PostgreSQL; Distributed Systems,+917691184145,False,2026-02-11T14:35:09.254000
69f4ba1d666614d785f74233,yuvraj.reddy276@student.demo,student,Yuvraj Reddy,Bronze,36,Mumbai,Maharashtra,GCP; Ruby; Content Strategy,+919256554634,False,2025-10-06T14:35:09.254000
69f4ba1d666614d785f74234,advik.venkatesh277@student.demo,student,Advik Venkatesh,Bronze,28,Greater Noida,Uttar Pradesh,SQLite; Azure,+919655494969,False,2025-06-06T14:35:09.254000
69f4ba1d666614d785f74235,kiara.shukla278@student.demo,student,Kiara Shukla,Bronze,31,Pune,Maharashtra,Growth Hacking; Dart,+919320301599,False,2025-08-13T14:35:09.254000
69f4ba1d666614d785f74236,meera.mahajan279@student.demo,student,Meera Mahajan,Bronze,29,Pune,Maharashtra,Cassandra,+917412129737,False,2026-01-13T14:35:09.255000
69f4ba1d666614d785f74237,diya.tandon280@student.demo,student,Diya Tandon,Bronze,36,Ahmedabad,Gujarat,Solidity; SEO; Deep Learning,+917309755155,False,2026-03-24T14:35:09.255000
69f4ba1d666614d785f74238,reyansh.bhatnagar281@student.demo,student,Reyansh Bhatnagar,Silver,46,Patiala,Punjab,Spring Boot; gRPC; CI/CD,+919706762540,False,2026-04-27T14:35:09.255000
69f4ba1d666614d785f74239,ishaan.kumar282@student.demo,student,Ishaan Kumar,Bronze,32,Pune,Maharashtra,MongoDB,+918294291435,False,2025-10-10T14:35:09.255000
69f4ba1d666614d785f7423a,vivaan.goyal283@student.demo,student,Vivaan Goyal,Bronze,35,Bengaluru,Karnataka,Web3,+919343868762,False,2025-06-03T14:35:09.255000
69f4ba1d666614d785f7423b,priya.verma284@student.demo,student,Priya Verma,Silver,41,Bengaluru,Karnataka,Load Balancing,+919307050488,False,2025-11-05T14:35:09.255000
69f4ba1d666614d785f7423c,diya.anand285@student.demo,student,Diya Anand,Silver,41,Pune,Maharashtra,FastAPI,+918085517692,False,2025-07-23T14:35:09.255000
69f4ba1d666614d785f7423d,aisha.pillai286@student.demo,student,Aisha Pillai,Bronze,35,Sohna,Haryana,R; Node.js,+919092466848,False,2025-12-06T14:35:09.255000
69f4ba1d666614d785f7423e,ishaan.rao287@student.demo,student,Ishaan Rao,Bronze,31,Jaipur,Rajasthan,Penetration Testing; Leadership,+919508990774,False,2025-11-21T14:35:09.255000
69f4ba1d666614d785f7423f,rohan.mishra288@student.demo,student,Rohan Mishra,Silver,42,Hyderabad,Telangana,Agile,+919061386599,False,2025-07-22T14:35:09.255000
69f4ba1d666614d785f74240,rudra.bhatnagar289@student.demo,student,Rudra Bhatnagar,Silver,45,Gandhinagar,Gujarat,Node.js; gRPC; Competitive Programming,+917328403409,False,2025-10-05T14:35:09.255000
69f4ba1d666614d785f74241,om.tiwari290@student.demo,student,Om Tiwari,Silver,42,Pune,Maharashtra,System Design; Scikit-learn; Figma,+918571179066,False,2025-10-09T14:35:09.255000
69f4ba1d666614d785f74242,aakash.sood291@student.demo,student,Aakash Sood,Silver,45,Pune,Maharashtra,Scrum; HTML/CSS; Ethereum,+918916502228,False,2026-01-08T14:35:09.255000
69f4ba1d666614d785f74243,esha.pandey292@student.demo,student,Esha Pandey,Bronze,38,Pune,Maharashtra,Go,+919224300124,False,2026-04-10T14:35:09.255000
69f4ba1d666614d785f74244,yuvraj.desai293@student.demo,student,Yuvraj Desai,Silver,42,New Delhi,Delhi,gRPC; Message Queues; System Design,+918617740533,False,2025-12-23T14:35:09.255000
69f4ba1d666614d785f74245,pooja.mishra294@student.demo,student,Pooja Mishra,Bronze,31,New Delhi,Delhi,Hadoop; Growth Hacking,+919595066420,False,2025-06-05T14:35:09.255000
69f4ba1d666614d785f74246,akash.tiwari295@student.demo,student,Akash Tiwari,Silver,43,Bengaluru,Karnataka,Cybersecurity; Algorithms,+919839444315,False,2025-08-28T14:35:09.255000
69f4ba1d666614d785f74247,disha.choudhary296@student.demo,student,Disha Choudhary,Bronze,32,Bengaluru,Karnataka,GraphQL,+919463105817,False,2026-02-14T14:35:09.255000
69f4ba1d666614d785f74248,krishna.bhatia297@student.demo,student,Krishna Bhatia,Bronze,38,Patiala,Punjab,Android Development; Caching,+919842173377,False,2026-02-02T14:35:09.255000
69f4ba1d666614d785f74249,kavya.anand298@student.demo,student,Kavya Anand,Silver,42,Bengaluru,Karnataka,Leadership; Data Science; gRPC,+919944591628,False,2026-04-22T14:35:09.255000
69f4ba1d666614d785f7424a,myra.walia299@student.demo,student,Myra Walia,Bronze,29,Pune,Maharashtra,Cybersecurity,+919043842561,False,2025-08-27T14:35:09.255000
69f4ba1d666614d785f7424b,anaya.sharma300@student.demo,student,Anaya Sharma,Silver,47,Hyderabad,Telangana,Go; Problem Solving,+917985635941,False,2025-07-10T14:35:09.255000
69f4ba1d666614d785f7424c,pranav.tandon301@student.demo,student,Pranav Tandon,Gold,63,Mumbai,Maharashtra,PHP; MySQL; Android Development; System Design,+917811839103,True,2025-05-30T14:35:09.255000
69f4ba1d666614d785f7424d,riya.ghosh302@student.demo,student,Riya Ghosh,Gold,69,Jamshedpur,Jharkhand,Machine Learning; Figma; Message Queues; REST APIs,+919302552969,True,2025-10-01T14:35:09.255000
69f4ba1d666614d785f7424e,arnav.mittal303@student.demo,student,Arnav Mittal,Gold,61,New Delhi,Delhi,REST APIs; Elasticsearch; Load Balancing; AWS; SEO,+917592999772,True,2026-01-11T14:35:09.255000
69f4ba1d666614d785f7424f,manish.sinha304@student.demo,student,Manish Sinha,Silver,48,Mumbai,Maharashtra,Flutter; Terraform; UX Design,+917391222487,True,2026-03-21T14:35:09.255000
69f4ba1d666614d785f74250,sia.singh305@student.demo,student,Sia Singh,Gold,64,Amethi,Uttar Pradesh,Algorithms; Android Development; Kotlin; SEO; Tailwind CSS,+918885370603,True,2025-08-12T14:35:09.255000
69f4ba1d666614d785f74251,rishabh.pandey306@student.demo,student,Rishabh Pandey,Silver,55,Phagwara,Punjab,Azure; Flask; Figma,+917676220116,True,2026-01-18T14:35:09.255000
69f4ba1d666614d785f74252,rishabh.verma307@student.demo,student,Rishabh Verma,Gold,71,Ahmedabad,Gujarat,DSA; Distributed Systems; Message Queues; AWS; PostgreSQL,+917835479352,True,2026-03-07T14:35:09.255000
69f4ba1d666614d785f74253,veer.pillai308@student.demo,student,Veer Pillai,Gold,60,Puducherry,Puducherry,Business Analytics; Data Science; REST APIs,+919469150409,True,2025-09-08T14:35:09.255000
69f4ba1d666614d785f74254,trisha.patel309@student.demo,student,Trisha Patel,Gold,60,Madurai,Tamil Nadu,Kubernetes; UX Design; Content Strategy,+919907319100,True,2025-12-17T14:35:09.255000
69f4ba1d666614d785f74255,rohan.sengupta310@student.demo,student,Rohan Sengupta,Silver,56,Bengaluru,Karnataka,Ruby; Microservices; Tailwind CSS; Scikit-learn; DynamoDB,+919464076949,True,2026-01-18T14:35:09.255000
69f4ba1d666614d785f74256,pihu.dubey311@student.demo,student,Pihu Dubey,Gold,71,Coimbatore,Tamil Nadu,GraphQL; Network Security; GCP; React Native,+917514874186,True,2025-10-22T14:35:09.255000
69f4ba1d666614d785f74257,naman.sethi312@student.demo,student,Naman Sethi,Silver,56,Chennai,Tamil Nadu,Smart Contracts; Data Science; PostgreSQL; Jenkins,+919476758136,True,2025-11-04T14:35:09.255000
69f4ba1d666614d785f74258,shruti.bhatnagar313@student.demo,student,Shruti Bhatnagar,Gold,63,Visakhapatnam,Andhra Pradesh,DynamoDB; Git; Java; Agile; Express,+918397737837,True,2025-09-01T14:35:09.255000
69f4ba1d666614d785f74259,kiara.subramanian314@student.demo,student,Kiara Subramanian,Gold,69,Patna,Bihar,Express; Linux; Problem Solving; Ethereum; Docker,+918200999709,True,2025-12-13T14:35:09.255000
69f4ba1d666614d785f7425a,pihu.khurana315@student.demo,student,Pihu Khurana,Gold,62,Raipur,Chhattisgarh,Scikit-learn; Financial Modeling; Java; Tailwind CSS,+917577551466,True,2026-03-11T14:35:09.255000
69f4ba1d666614d785f7425b,saanvi.nair316@student.demo,student,Saanvi Nair,Silver,51,Greater Noida,Uttar Pradesh,PyTorch; Web3; SQLite,+918547504991,True,2025-06-24T14:35:09.255000
69f4ba1d666614d785f7425c,myra.bhatnagar317@student.demo,student,Myra Bhatnagar,Gold,60,Bengaluru,Karnataka,SEO; Solidity; PyTorch; PHP; Kubernetes,+919713183192,True,2026-03-21T14:35:09.255000
69f4ba1d666614d785f7425d,saanvi.subramanian318@student.demo,student,Saanvi Subramanian,Silver,55,Greater Noida,Uttar Pradesh,Data Structures; WebSockets; Cybersecurity; UI Design; Jenkins,+918910824002,True,2025-12-31T14:35:09.255000
69f4ba1d666614d785f7425e,karan.shah319@student.demo,student,Karan Shah,Gold,60,Greater Noida,Uttar Pradesh,R; Swift; Scikit-learn,+917113236420,True,2025-10-13T14:35:09.255000
69f4ba1d666614d785f7425f,suresh.pandey320@student.demo,student,Suresh Pandey,Silver,56,Sonipat,Haryana,Next.js; Computer Vision; HTML/CSS; JavaScript,+918532621454,True,2025-05-08T14:35:09.255000
69f4ba1d666614d785f74260,ramesh.bhatnagar321@student.demo,student,Ramesh Bhatnagar,Gold,66,Chennai,Tamil Nadu,Computer Vision; UX Design; MLOps; Elasticsearch; AWS,+917384631600,True,2026-04-30T14:35:09.255000
69f4ba1d666614d785f74261,rishabh.kapoor322@student.demo,student,Rishabh Kapoor,Silver,58,Manipal,Karnataka,Git; Hadoop; Ethereum,+917039224201,True,2025-07-17T14:35:09.255000
69f4ba1d666614d785f74262,sara.kashyap323@student.demo,student,Sara Kashyap,Silver,57,Sonipat,Haryana,Kubernetes; FastAPI; gRPC; PHP; Machine Learning,+919633743591,True,2026-01-24T14:35:09.255000
69f4ba1d666614d785f74263,ishaan.yadav324@student.demo,student,Ishaan Yadav,Gold,70,Mumbai,Maharashtra,Network Security; PyTorch; WebSockets; Problem Solving; Hadoop,+917653476296,True,2026-02-25T14:35:09.255000
69f4ba1d666614d785f74264,tara.verma325@student.demo,student,Tara Verma,Silver,57,Greater Noida,Uttar Pradesh,Tableau; Django; Firestore,+919140593461,True,2025-12-15T14:35:09.255000
69f4ba1d666614d785f74265,shruti.pillai326@student.demo,student,Shruti Pillai,Gold,74,Krishnankoil,Tamil Nadu,REST APIs; Kubernetes; Java; React,+918069285207,True,2026-03-13T14:35:09.255000
69f4ba1d666614d785f74266,rishabh.choudhary327@student.demo,student,Rishabh Choudhary,Gold,61,Madurai,Tamil Nadu,Cassandra; Flutter; Product Management; Competitive Programming; Go,+919360427902,True,2026-04-04T14:35:09.255000
69f4ba1d666614d785f74267,diya.trivedi328@student.demo,student,Diya Trivedi,Silver,58,Sonipat,Haryana,Java; HTML/CSS; Growth Hacking; PostgreSQL; Message Queues,+918044060736,True,2026-03-16T14:35:09.255000
69f4ba1d666614d785f74268,rohan.chopra329@student.demo,student,Rohan Chopra,Silver,55,Coimbatore,Tamil Nadu,Smart Contracts; Product Management; Kotlin; GCP; UI Design,+919303619991,True,2026-01-22T14:35:09.255000
69f4ba1d666614d785f74269,aditya.pillai330@student.demo,student,Aditya Pillai,Gold,64,Manipal,Karnataka,Hadoop; Data Structures; TensorFlow,+919331025091,True,2025-09-03T14:35:09.255000
69f4ba1d666614d785f7426a,akash.chopra331@student.demo,student,Akash Chopra,Platinum,88,Noida,Uttar Pradesh,MongoDB; gRPC; System Design; Azure; Pandas,+919173071915,True,2026-03-29T14:35:09.255000
69f4ba1d666614d785f7426b,vivek.menon332@student.demo,student,Vivek Menon,Silver,58,Chennai,Tamil Nadu,Digital Marketing; Microservices; React Native; Penetration Testing; MySQL,+918383082793,True,2026-04-14T14:35:09.255000
69f4ba1d666614d785f7426c,myra.desai333@student.demo,student,Myra Desai,Gold,63,Coimbatore,Tamil Nadu,Load Balancing; UI Design; Terraform,+919258385550,True,2026-01-14T14:35:09.255000
69f4ba1d666614d785f7426d,esha.shah334@student.demo,student,Esha Shah,Gold,70,Visakhapatnam,Andhra Pradesh,Distributed Systems; Web3; Linux; Docker; Growth Hacking,+919649708468,True,2025-08-08T14:35:09.256000
69f4ba1d666614d785f7426e,pranav.joshi335@student.demo,student,Pranav Joshi,Gold,60,Amethi,Uttar Pradesh,Zustand; Computer Vision; Leadership; GraphQL; Caching,+919398410571,True,2025-09-08T14:35:09.256000
69f4ba1d666614d785f7426f,nidhi.desai336@student.demo,student,Nidhi Desai,Silver,54,New Delhi,Delhi,Power BI; Firestore; Leadership; Flutter; MLOps,+918513220374,True,2025-11-16T14:35:09.256000
69f4ba1d666614d785f74270,sia.dubey337@student.demo,student,Sia Dubey,Gold,66,Chennai,Tamil Nadu,Digital Marketing; Microservices; Web3; REST APIs; Azure,+918705490992,True,2026-04-27T14:35:09.256000
69f4ba1d666614d785f74271,rahul.mishra338@student.demo,student,Rahul Mishra,Gold,64,Greater Noida,Uttar Pradesh,Microservices; Data Science; Distributed Systems; Load Balancing; React Native,+918977273278,True,2025-12-20T14:35:09.256000
69f4ba1d666614d785f74272,rahul.mehta339@student.demo,student,Rahul Mehta,Silver,53,Chennai,Tamil Nadu,Competitive Programming; Ruby; DSA; Cassandra,+917742610535,True,2025-07-09T14:35:09.256000
69f4ba1d666614d785f74273,pooja.shah340@student.demo,student,Pooja Shah,Gold,73,Manipal,Karnataka,Linux; React; Digital Marketing; Spring Boot; Web3,+917049110293,True,2025-07-15T14:35:09.256000
69f4ba1d666614d785f74274,aadhya.sen341@student.demo,student,Aadhya Sen,Gold,68,Puducherry,Puducherry,Rust; Agile; Competitive Programming; Jenkins,+919556073288,True,2025-11-09T14:35:09.256000
69f4ba1d666614d785f74275,atharv.goyal342@student.demo,student,Atharv Goyal,Gold,60,Chennai,Tamil Nadu,gRPC; PHP; GitHub Actions; Power BI; Deep Learning,+917579265528,True,2025-06-19T14:35:09.256000
69f4ba1d666614d785f74276,siddharth.shukla343@student.demo,student,Siddharth Shukla,Silver,57,Sonipat,Haryana,Cassandra; Scrum; Load Balancing; Scala; Dart,+918568812602,True,2026-02-03T14:35:09.256000
69f4ba1d666614d785f74277,manav.arora344@student.demo,student,Manav Arora,Silver,58,Phagwara,Punjab,Spring Boot; Node.js; Scrum,+917368570209,True,2025-11-06T14:35:09.256000
69f4ba1d666614d785f74278,aarush.roy345@student.demo,student,Aarush Roy,Gold,70,Hyderabad,Telangana,Express; Solidity; MLOps; Django; System Design,+918110927658,True,2025-07-06T14:35:09.256000
69f4ba1d666614d785f74279,siddharth.kumar346@student.demo,student,Siddharth Kumar,Gold,61,Coimbatore,Tamil Nadu,Node.js; Growth Hacking; Problem Solving; Network Security; WebSockets,+919812163622,True,2026-04-21T14:35:09.256000
69f4ba1d666614d785f7427a,ashish.menon347@student.demo,student,Ashish Menon,Silver,51,Greater Noida,Uttar Pradesh,DynamoDB; Hadoop; Android Development,+917800656591,True,2025-08-23T14:35:09.256000
69f4ba1d666614d785f7427b,shruti.chopra348@student.demo,student,Shruti Chopra,Silver,59,New Delhi,Delhi,GCP; Product Management; Redis; Flask; Power BI,+917266329625,True,2025-11-07T14:35:09.256000
69f4ba1d666614d785f7427c,shruti.kapoor349@student.demo,student,Shruti Kapoor,Silver,54,Bengaluru,Karnataka,Linux; Flask; Load Balancing; React Native,+918341673745,True,2025-11-23T14:35:09.256000
69f4ba1d666614d785f7427d,siddharth.kapoor350@student.demo,student,Siddharth Kapoor,Gold,63,New Delhi,Delhi,DynamoDB; Swift; Distributed Systems; MLOps,+917508469555,True,2025-10-02T14:35:09.256000
